ショップ名,注文番号,在庫ID,商品名,単価,数量,合計金額,税率,送料,手数料,出荷確定日,自由項目1,取込フォーマット名（APIカート内ショップ名）,自由項目2
RSL（Leo）,393415-20231010-0707212275,1100289,ウルトラ ソイダイエットプロテイン ココア風味 500g,3790,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0718312250,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0709312374,1100275,"ウルトラ ホエイダイエットプロテイン ほうじ茶ラテ風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0751412161,1100278,ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 450g,3490,1,3490,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,ultora-official-10018942,1100302,ウルトラ シェイカー 500ml（ブラック）,750,1,400,0.1,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【Yahoo!】ULTORA
RSL（Leo）,393415-20231010-0708612364,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,16720,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0708612364,1100272,"ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 1,000g",5740,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0708612364,1100274,"ウルトラ ホエイダイエットプロテイン フルーツオレ風味 1,000g",5740,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0720812349,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0727812316,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0699912331,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698612394,1100281,ウルトラ ホエイダイエットプロテイン フルーツオレ風味 450g,3490,1,3512,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698612394,1100302,ウルトラ シェイカー 500ml（ブラック）,750,1,0,0.1,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0689412406,1100285,ウルトラ スローダイエットプロテイン カフェラテ風味,5740,1,5540,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0715112318,1201826,【セット】ホエイ450_2個(ほうじ茶＆キャラメルナッツ),5990,1,506,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0752012167,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5500,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0756512183,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5000,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0713312311,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0766712172,1201821,【セット】ホエイ450_2個(フルーツオレ＆ほうじ茶),5990,1,5990,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,ultora-official-10018943,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5240,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【Yahoo!】ULTORA
RSL（Leo）,393415-20231010-0725412301,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0782712166,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5475,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0757412214,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0709712351,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0699612420,1100278,ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 450g,3490,2,6000,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0764912212,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0765412209,1201795,【セット】ホエイ450_2個(チョコレート＆抹茶),5990,1,5400,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0726812266,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0727612266,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5700,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0752812251,1100287,ウルトラ ソイダイエットプロテイン バナナ風味 500g,3790,1,3790,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0787612148,1100278,ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 450g,3490,1,6980,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0787612148,1100277,ウルトラ ホエイダイエットプロテイン チョコレート風味 450g,3490,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0775012197,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,2,8480,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0730512363,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0768712254,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5735,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0712012416,1100279,ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 450g,3490,1,3281,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0782012164,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5600,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0757712314,1201810,【セット】ホエイ450_2個(クリアストロベリー＆ココナッツチョコレート),5990,1,5990,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698212424,1100272,"ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 1,000g",5740,1,22960,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698212424,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698212424,1100275,"ウルトラ ホエイダイエットプロテイン ほうじ茶ラテ風味 1,000g",5740,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0698212424,1100276,"ウルトラ ホエイダイエットプロテイン 紫芋風味 1,000g",5740,1,0,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0796012148,1100287,ウルトラ ソイダイエットプロテイン バナナ風味 500g,3790,1,3590,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0737512345,1201808,【セット】ホエイ450_2個(抹茶＆キャラメルナッツ),5990,1,5790,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0745412290,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,11480,0.08,0,0,"",2023/10/12,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0745412290,1100285,ウルトラ スローダイエットプロテイン カフェラテ風味,5740,1,0,0.08,0,0,"",2023/10/12,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0801812176,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5340,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0696812428,1101397,ウルトラ ホエイダイエットプロテイン 450g キャラメルナッツ風味,3490,1,205,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0776012269,1100302,ウルトラ シェイカー 500ml（ブラック）,750,1,750,0.1,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0781612178,1100289,ウルトラ ソイダイエットプロテイン ココア風味 500g,3790,1,3790,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0768112316,1100285,ウルトラ スローダイエットプロテイン カフェラテ風味,5740,1,5000,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0764112276,1100277,ウルトラ ホエイダイエットプロテイン チョコレート風味 450g,3490,1,2427,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0800112162,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5200,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0772612233,1100272,"ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0765812313,1100272,"ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0772812233,1100278,ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 450g,3490,1,3290,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0796112271,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5473,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0821712181,1100286,ウルトラ スローダイエットプロテイン ブルーベリー風味,5740,1,5533,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0774312284,1100272,"ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0797412241,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0817312182,1100277,ウルトラ ホエイダイエットプロテイン チョコレート風味 450g,3490,1,3490,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0805312186,1100286,ウルトラ スローダイエットプロテイン ブルーベリー風味,5740,1,5720,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0766712338,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,5240,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0785312301,1100284,ウルトラ スローダイエットプロテイン 黒ゴマきなこ風味　1000ｇ,5740,1,5240,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0789512339,1100275,"ウルトラ ホエイダイエットプロテイン ほうじ茶ラテ風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0798212247,1100290,ウルトラ BCAA ザ・ブースト レモン風味,5190,1,5190,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0831512174,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5540,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0828912210,1201275,2点セット【RSL】ウルトラ ホエイダイエットプロテイン＋スローダイエットプロテイン 1000  ほうじ茶&カフェラテ  ,11400,1,11400,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0778312392,1100289,ウルトラ ソイダイエットプロテイン ココア風味 500g,3790,1,3590,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0794012377,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0799012315,1100270,"ウルトラ ホエイダイエットプロテイン チョコレート風味 1,000g",5740,1,4756,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0817812314,1100277,ウルトラ ホエイダイエットプロテイン チョコレート風味 450g,3490,1,2826,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0853912215,1100279,ウルトラ ホエイダイエットプロテイン クリアストロベリー風味 450g,3490,1,3490,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0819812263,1100271,"ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 1,000g",5740,1,5540,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0794612338,1100278,ウルトラ ホエイダイエットプロテイン 抹茶ラテ風味 450g,3490,1,3290,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
RSL（Leo）,393415-20231010-0818812361,1100273,"ウルトラ ホエイダイエットプロテイン ココナッツチョコレート風味 1,000g",5740,1,5740,0.08,0,0,"",2023/10/11,"311041,ウルトラRSLテナント用",【楽天】ULTORA
